[2020.04.06 12:11:01:141] EVENT,wideband is enabled because of old check [mt: 39275] {45} [5930]
[2020.04.06 12:11:01:181] EVENT,init tags from: 4g6500550745609622873m to: 5p7490421950229558588h branch: 3k4380108515680032951u [ep: 0 2e4090734926833456183k31671rmwp Init 39275] {45} [5930]
[2020.04.06 12:11:01:181] EVENT, set called a to 48795747847 [ep: 0 2e4090734926833456183k31671rmwp Init 39275] {45} [5930]
[2020.04.06 12:11:01:181] EVENT, set called b to 48795747847 [ep: 0 2e4090734926833456183k31671rmwp Init 39275] {45} [5930]
[2020.04.06 12:11:01:181] EVENT,direct call URI parsing is not enabled a 48795747847 [ep: 0 2e4090734926833456183k31671rmwp Init 39275] {45} [5930]
[2020.04.06 12:11:01:181] EVENT, new endpoint created 2e4090734926833456183k31671rmwp [ep: 0 2e4090734926833456183k31671rmwp Init 39275] {45} [5930]
[2020.04.06 12:11:01:181] EVENT, set called x to 48795747847 [ep: 0 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:181] EVENT, set called b to 48795747847 [ep: 0 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:181] EVENT,direct call URI parsing is not enabled a 48795747847 [ep: 0 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:181] EVENT, set called h to 48795747847 [ep: 1 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:182] EVENT,ep call [ep: 1 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:182] EVENT,      get parameter (from 10014) urtpstun48795747847=1 {45} [5930]
[2020.04.06 12:11:01:182] EVENT,create rtp outgoing call early [ep: 1 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:182] EVENT,creating new socket A {45} [5930]
[2020.04.06 12:11:01:182] EVENT,loading lastrtpportsaved 14294+0 [ep: 1 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:182] EVENT,udp init [udp localport: 0 since: 0 ok] {45} [5930]
[2020.04.06 12:11:01:182] EVENT,udp bind to port 14294 (audio) [udp localport: 0 since: 0 ok] {45} [5930]
[2020.04.06 12:11:01:183] EVENT, stun request c [udp localport: 14294 since: 0 ok] {45} [5930]
[2020.04.06 12:11:01:183] EVENT,start thread TUDP 51 {51} [5930]
[2020.04.06 12:11:01:183] EVENT, set payload to 8 PCMA (from 8 code: 4) [ep: 1 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:198] EVENT,NOTIFICATION_XRSS,STATUS,-1,Call Initiated {34} [5930]
[2020.04.06 12:11:01:217] EVENT,udp packet 1 received to audio port 14294 from 148.251.28.180:44446. length is 42 [udp localport: 14294 since: 0 ok] {51} [5930]
[2020.04.06 12:11:01:218] EVENT, rtp stun first answer 176.100.192.174:14294 [udp localport: 14294 since: 0 ok] {51} [5930]
[2020.04.06 12:11:01:235] EVENT,ep waiting for stun answer [ep: 1 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:706] EVENT, set called b to 48795747847 [ep: 1 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:706] EVENT,direct call URI parsing is not enabled a 48795747847 [ep: 1 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:706] EVENT,cseq set2 to 5043 [ep: 1 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:706] EVENT,build uri rule 6677 [ep: 1 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:706] EVENT, build leg rule 16 [ep: 1 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:706] EVENT, build leg rule 1901a  (x) [ep: 1 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:707] EVENT, set payload to 8 PCMA (from 8 code: 4) [ep: 1 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:707] EVENT,sending to p 46.105.182.20 (1212) [ep: 1 2e4090734926833456183k31671rmwp Setup 39275] {45} [5930]
[2020.04.06 12:11:01:707] SEND,  to 46.105.182.20:5060 from port 14292
INVITE sip:48795747847@46.105.182.20 SIP/2.0
Via: SIP/2.0/UDP 176.100.192.174:14292;rport;branch=z9hG4bK-5p496862614752939187r
From: <sip:JSSIP@46.105.182.20>;tag=4g6500550745609622873m
To: <sip:48795747847@46.105.182.20>
Call-ID: 2e4090734926833456183k31671rmwp
CSeq: 5044 INVITE
Max-Forwards: 70
Contact: <sip:JSSIP@176.100.192.174:14292>
X-UT: j
X-PLine: 1
User-Agent: MizuJVoIP/7.6.19061
X-FinalUA: JVoIP
X-DeviceID: aPBag5AG
X-CDDT: 418970,169926,14294,192.168.55.101,176.100.192.174
Supported: replaces
Allow: ACK,PRACK,BYE,CANCEL,INVITE,UPDATE,MESSAGE,INFO,OPTIONS,SUBSCRIBE,NOTIFY,REFER
Allow-Events: presence,refer,telephone-event,keep-alive,dialog
Accept: application/sdp,application/dtmf-relay,text/plain
Content-Type: application/sdp
Content-Length: 424

v=0
o=JSSIP 585 509 IN IP4 176.100.192.174
s=jvoip
c=IN IP4 176.100.192.174
t=0 0
m=audio 14294 RTP/AVP 111 105 97 0 8 3 101
a=rtpmap:111 opus/48000/2
a=fmtp:111 maxplaybackrate=16000; sprop-maxcapturerate=16000
a=rtpmap:105 speex/16000
a=fmtp:105 mode=8;mode=any
a=rtpmap:0 PCMU/8000
a=rtpmap:8 PCMA/8000
a=rtpmap:97 iLBC/8000
a=fmtp:97 mode=30
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=sendrecv
 [mt: 39275] {45} [5930]
[2020.04.06 12:11:01:709] EVENT,switching state from Setup to Routed from 22 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {45} [5930]
[2020.04.06 12:11:01:709] EVENT,NOTIFICATION_XRSS,PRESENCE,48795747847,Open,Speaking {45} [5930]
[2020.04.06 12:11:01:709] EVENT,NOTIFICATION_XRSS,STATUS,1,CallSetup,48795747847,JSSIP,1,48795747847,[2e4090734926833456183k31671rmwp],1,4,1,0,0,0,0,,0,0,0,100, {45} [5930]
[2020.04.06 12:11:01:709] EVENT,check mep call state ex [mt: 39275] {45} [5930]
[2020.04.06 12:11:01:709] EVENT,set deleteat 444 to 120000 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {45} [5930]
[2020.04.06 12:11:01:709] EVENT,call begin maintenance [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {45} [5930]
[2020.04.06 12:11:01:709] EVENT,NOTIFICATION_XRSS,STATUS,1,Routed,48795747847,JSSIP,1,48795747847,[2e4090734926833456183k31671rmwp],1,4,1,0,0,0,0,,0,0,0,100, {45} [5930]
[2020.04.06 12:11:01:709] EVENT,STATUS,1,Routed,48795747847,JSSIP,1,48795747847,[2e4090734926833456183k31671rmwp],1,4,1,0,0,0,0,,0,0,0,100, [mt: 39275] {45} [5930]
[2020.04.06 12:11:01:711] EVENT,exec command 5 line: 1 params:  registerbuttonclick  elapsed 613 [mt: 39275] {45} [5930]
[2020.04.06 12:11:01:711] EVENT,creating reg endpoint because registerbuttonclick [mt: 39275] {45} [5930]
[2020.04.06 12:11:01:711] EVENT,Connecting...
[2020.04.06 12:11:01:711] EVENT,init tags from: 8g6904062688625451188m to: 9p5472088466368519075h branch: 7k8322380972743711065u [ep: 0 6e7046552335284334041k31672rmwp Init 39275] {45} [5930]
[2020.04.06 12:11:01:711] EVENT, set called a to 48795747847 [ep: 0 6e7046552335284334041k31672rmwp Init 39275] {45} [5930]
[2020.04.06 12:11:01:711] EVENT, set called b to 48795747847 [ep: 0 6e7046552335284334041k31672rmwp Init 39275] {45} [5930]
[2020.04.06 12:11:01:711] EVENT, new endpoint created 6e7046552335284334041k31672rmwp [ep: 0 6e7046552335284334041k31672rmwp Init 39275] {45} [5930]
[2020.04.06 12:11:01:714] EVENT,reg state change from Not initialized to Working [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {45} [5930]
[2020.04.06 12:11:01:715] EVENT,ep send reg msg because registerbuttonclick [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {45} [5930]
[2020.04.06 12:11:01:715] EVENT, set called a to 48795747847 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {45} [5930]
[2020.04.06 12:11:01:715] EVENT, set called b to 48795747847 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {45} [5930]
[2020.04.06 12:11:01:715] EVENT,cseq set2 to 10122 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {45} [5930]
[2020.04.06 12:11:01:715] EVENT,build uri rule 4 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {45} [5930]
[2020.04.06 12:11:01:715] EVENT, build leg rule 16 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {45} [5930]
[2020.04.06 12:11:01:715] EVENT, build leg rule 18 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {45} [5930]
[2020.04.06 12:11:01:715] EVENT,sending to p 46.105.182.20 (685) [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {45} [5930]
[2020.04.06 12:11:01:715] SEND,  to 46.105.182.20:5060 from port 14292
REGISTER sip:46.105.182.20 SIP/2.0
Via: SIP/2.0/UDP 176.100.192.174:14292;rport;branch=z9hG4bK-9p1776239596271734575r
From: <sip:JSSIP@46.105.182.20>;tag=8g6904062688625451188m
To: <sip:JSSIP@46.105.182.20>
Call-ID: 6e7046552335284334041k31672rmwp
CSeq: 10123 REGISTER
Max-Forwards: 70
Expires: 120
Contact: <sip:JSSIP@176.100.192.174:14292>
X-UT: j
User-Agent: MizuJVoIP/7.6.19061
X-FinalUA: JVoIP
X-DeviceID: aPBag5AG
Supported: replaces
Allow: ACK,PRACK,BYE,CANCEL,INVITE,UPDATE,MESSAGE,INFO,OPTIONS,SUBSCRIBE,NOTIFY,REFER
Allow-Events: presence,refer,telephone-event,keep-alive,dialog
Accept: application/sdp,application/dtmf-relay,text/plain
Content-Length: 0

 [mt: 39275] {45} [5930]
[2020.04.06 12:11:01:715] EVENT,NOTIFICATION_XRSS,STATUS,0,Registering,48795747847,JSSIP,1,48795747847,[6e7046552335284334041k31672rmwp],1,4,0,0,0,0,0, {45} [5930]
[2020.04.06 12:11:01:715] EVENT,STATUS,0,Registering,48795747847,JSSIP,1,48795747847,[6e7046552335284334041k31672rmwp],1,4,0,0,0,0,0, [mt: 39275] {45} [5930]
[2020.04.06 12:11:01:741] EVENT, check mep call state [mt: 39275] {36} [5930]
[2020.04.06 12:11:01:741] EVENT,rtp recorded: 0, sent: 0, received: 0, playback: 0, transport: 0, idle: false, speaking: false (last ~10 second statistics) [wpmain] {36} [5930]
[2020.04.06 12:11:01:741] EVENT,udp packet 1 received to signaling port 14292 from 46.105.182.20:5060. length is 281 [udp localport: 14292 since: 0 ok] {50} [5930]
[2020.04.06 12:11:01:741] EVENT, udp start rec from 46.105.182.20:5060 (281) [udp localport: 14292 since: 0 ok] {50} [5930]
[2020.04.06 12:11:01:742] REC,46.105.182.20:5060 on port 14292
SIP/2.0 100 Trying
CSeq: 5044 INVITE
Via: SIP/2.0/UDP 192.168.55.101:14292;rport;branch=z9hG4bK-5p496862614752939187r
From: <sip:JSSIP@46.105.182.20>;tag=4g6500550745609622873m
Call-ID: 2e4090734926833456183k31671rmwp
To: <sip:48795747847@46.105.182.20>
Content-Length: 0

 [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:742] EVENT,existing ep found for message [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:742] EVENT,cseq set1 to 5044 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:742] EVENT,set fromtag 1 to: 4g6500550745609622873m [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:742] EVENT,switching state from Routed to InProgress from 10 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:742] EVENT,set deleteat 444 to 120000 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:742] EVENT,udp packet 2 received to signaling port 14292 from 46.105.182.20:5060. length is 417 [udp localport: 14292 since: 0 ok] {50} [5930]
[2020.04.06 12:11:01:742] REC,46.105.182.20:5060 on port 14292
SIP/2.0 407 Proxy Authentication Required
CSeq: 5044 INVITE
Via: SIP/2.0/UDP 192.168.55.101:14292;rport;branch=z9hG4bK-5p496862614752939187r
From: <sip:JSSIP@46.105.182.20>;tag=4g6500550745609622873m
Call-ID: 2e4090734926833456183k31671rmwp
To: <sip:48795747847@46.105.182.20>;tag=121128652137547
Proxy-Authenticate: DIGEST realm="VoipSwitch", nonce="26ded44b08d7906c06121209704112814114"
Content-Length: 0

 [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:742] EVENT,existing ep found for message [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:743] EVENT,cseq set1 to 5044 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:743] EVENT,set totag 1 to: 121128652137547 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:743] EVENT,build uri rule 6677 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:743] EVENT, build leg rule 13 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:743] EVENT, build leg rule 132 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:743] EVENT,sending to p 46.105.182.20 (478) [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:743] SEND,  to 46.105.182.20:5060 from port 14292
ACK sip:48795747847@46.105.182.20 SIP/2.0
Via: SIP/2.0/UDP 176.100.192.174:14292;rport;branch=z9hG4bK-5p496862614752939187r
From: <sip:JSSIP@46.105.182.20>;tag=4g6500550745609622873m
To: <sip:48795747847@46.105.182.20>;tag=121128652137547
Call-ID: 2e4090734926833456183k31671rmwp
CSeq: 5044 ACK
Max-Forwards: 70
Contact: <sip:JSSIP@176.100.192.174:14292>
X-UT: j
X-PLine: 1
User-Agent: MizuJVoIP/7.6.19061
X-FinalUA: JVoIP
X-DeviceID: aPBag5AG
Content-Length: 0

 [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:743] EVENT,resend last request [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:743] EVENT,build uri rule 6677 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:743] EVENT, build leg rule 16 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:743] EVENT, build leg rule 1901a  (x) [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:744] EVENT,auth after pwd parameterA JSSIP:VoipSwitch:wAXNEBaXDJ eeace1f440ea9c8ea4bb0ba705770da9 sip:48795747847@46.105.182.20 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:744] EVENT, auth params: m1str=eeace1f440ea9c8ea4bb0ba705770da9,auth_nonce=26ded44b08d7906c06121209704112814114,username=JSSIP,auth_realm=VoipSwitch,method=INVITE,uri=sip:48795747847@46.105.182.20 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:744] EVENT, set payload to 8 PCMA (from 8 code: 4) [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:744] EVENT,sending to p 46.105.182.20 (1353) [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:744] SEND,  to 46.105.182.20:5060 from port 14292
INVITE sip:48795747847@46.105.182.20 SIP/2.0
Via: SIP/2.0/UDP 176.100.192.174:14292;rport;branch=z9hG4bK-9p2366714832074395730r
From: <sip:JSSIP@46.105.182.20>;tag=4g6500550745609622873m
To: <sip:48795747847@46.105.182.20>
Call-ID: 2e4090734926833456183k31671rmwp
CSeq: 5045 INVITE
Max-Forwards: 70
Proxy-Authorization: Digest username="JSSIP",realm="VoipSwitch",nonce="26ded44b08d7906c06121209704112814114",uri="sip:48795747847@46.105.182.20",response="c0906ee66993344e8216fe4679edbd10",algorithm=MD5
Contact: <sip:JSSIP@176.100.192.174:14292>
X-UT: j
X-PLine: 1
User-Agent: MizuJVoIP/7.6.19061
X-FinalUA: JVoIP
X-DeviceID: aPBag5AG
X-CDDT: 418970,169926,14294,192.168.55.101,176.100.192.174
Supported: replaces
Allow: ACK,PRACK,BYE,CANCEL,INVITE,UPDATE,MESSAGE,INFO,OPTIONS,SUBSCRIBE,NOTIFY,REFER
Accept: application/sdp,application/dtmf-relay,text/plain
Content-Type: application/sdp
Content-Length: 424

v=0
o=JSSIP 585 510 IN IP4 176.100.192.174
s=jvoip
c=IN IP4 176.100.192.174
t=0 0
m=audio 14294 RTP/AVP 111 105 97 0 8 3 101
a=rtpmap:111 opus/48000/2
a=fmtp:111 maxplaybackrate=16000; sprop-maxcapturerate=16000
a=rtpmap:105 speex/16000
a=fmtp:105 mode=8;mode=any
a=rtpmap:0 PCMU/8000
a=rtpmap:8 PCMA/8000
a=rtpmap:97 iLBC/8000
a=fmtp:97 mode=30
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=sendrecv
 [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:744] EVENT,udp packet 3 received to signaling port 14292 from 46.105.182.20:5060. length is 396 [udp localport: 14292 since: 0 ok] {50} [5930]
[2020.04.06 12:11:01:744] REC,46.105.182.20:5060 on port 14292
SIP/2.0 401 Unauthorised
CSeq: 10123 REGISTER
Via: SIP/2.0/UDP 192.168.55.101:14292;rport;branch=z9hG4bK-9p1776239596271734575r
From: <sip:JSSIP@46.105.182.20>;tag=8g6904062688625451188m
Call-ID: 6e7046552335284334041k31672rmwp
To: <sip:JSSIP@46.105.182.20>;tag=121128652137547
Content-Length: 0
WWW-Authenticate: DIGEST realm="VoipSwitch", nonce="26ded44b0ea1a5c506121209704112814114"

 [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:744] EVENT,existing ep found for message [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:745] EVENT,cseq set1 to 10123 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:745] EVENT,set fromtag 1 to: 8g6904062688625451188m [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:745] EVENT,set totag 1 to: 121128652137547 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:745] EVENT,resend last request [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:745] EVENT,build uri rule 4 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:745] EVENT, build leg rule 16 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:745] EVENT, build leg rule 18 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:745] EVENT,auth after pwd parameterA JSSIP:VoipSwitch:wAXNEBaXDJ eeace1f440ea9c8ea4bb0ba705770da9 sip:46.105.182.20 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:745] EVENT, auth params: m1str=eeace1f440ea9c8ea4bb0ba705770da9,auth_nonce=26ded44b0ea1a5c506121209704112814114,username=JSSIP,auth_realm=VoipSwitch,method=REGISTER,uri=sip:46.105.182.20 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:745] EVENT,sending to p 46.105.182.20 (807) [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:745] SEND,  to 46.105.182.20:5060 from port 14292
REGISTER sip:46.105.182.20 SIP/2.0
Via: SIP/2.0/UDP 176.100.192.174:14292;rport;branch=z9hG4bK-9p6076516979555041926r
From: <sip:JSSIP@46.105.182.20>;tag=8g6904062688625451188m
To: <sip:JSSIP@46.105.182.20>
Call-ID: 6e7046552335284334041k31672rmwp
CSeq: 10124 REGISTER
Max-Forwards: 70
Expires: 120
Authorization: Digest username="JSSIP",realm="VoipSwitch",nonce="26ded44b0ea1a5c506121209704112814114",uri="sip:46.105.182.20",response="946fb11faef52ef74773328a1956f336",algorithm=MD5
Contact: <sip:JSSIP@176.100.192.174:14292>
X-UT: j
User-Agent: MizuJVoIP/7.6.19061
X-FinalUA: JVoIP
X-DeviceID: aPBag5AG
Supported: replaces
Allow: ACK,PRACK,BYE,CANCEL,INVITE,UPDATE,MESSAGE,INFO,OPTIONS,SUBSCRIBE,NOTIFY,REFER
Accept: application/sdp,application/dtmf-relay,text/plain
Content-Length: 0

 [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:763] EVENT,NOTIFICATION_XRSS,STATUS,1,InProgress,48795747847,JSSIP,1,48795747847,[2e4090734926833456183k31671rmwp],1,4,1,0,0,0,0,,0,0,0,100, {45} [5930]
[2020.04.06 12:11:01:763] EVENT,STATUS,1,InProgress,48795747847,JSSIP,1,48795747847,[2e4090734926833456183k31671rmwp],1,4,1,0,0,0,0,,0,0,0,100, [mt: 39275] {45} [5930]
[2020.04.06 12:11:01:776] EVENT,udp packet 4 received to signaling port 14292 from 46.105.182.20:5060. length is 279 [udp localport: 14292 since: 0 ok] {50} [5930]
[2020.04.06 12:11:01:776] REC,46.105.182.20:5060 on port 14292
SIP/2.0 100 Trying
CSeq: 10124 REGISTER
Via: SIP/2.0/UDP 192.168.55.101:14292;rport;branch=z9hG4bK-9p6076516979555041926r
From: <sip:JSSIP@46.105.182.20>;tag=8g6904062688625451188m
Call-ID: 6e7046552335284334041k31672rmwp
To: <sip:JSSIP@46.105.182.20>
Content-Length: 0

 [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:776] EVENT,existing ep found for message [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:776] EVENT,cseq set1 to 10124 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:776] EVENT,udp packet 5 received to signaling port 14292 from 46.105.182.20:5060. length is 282 [udp localport: 14292 since: 0 ok] {50} [5930]
[2020.04.06 12:11:01:776] REC,46.105.182.20:5060 on port 14292
SIP/2.0 100 Trying
CSeq: 5045 INVITE
Via: SIP/2.0/UDP 192.168.55.101:14292;rport;branch=z9hG4bK-9p2366714832074395730r
From: <sip:JSSIP@46.105.182.20>;tag=4g6500550745609622873m
Call-ID: 2e4090734926833456183k31671rmwp
To: <sip:48795747847@46.105.182.20>
Content-Length: 0

 [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:776] EVENT,existing ep found for message [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:776] EVENT,cseq set1 to 5045 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:783] EVENT,udp packet 6 received to signaling port 14292 from 46.105.182.20:5060. length is 362 [udp localport: 14292 since: 0 ok] {50} [5930]
[2020.04.06 12:11:01:783] REC,46.105.182.20:5060 on port 14292
SIP/2.0 200 OK
CSeq: 10124 REGISTER
Via: SIP/2.0/UDP 192.168.55.101:14292;rport;branch=z9hG4bK-9p6076516979555041926r
From: <sip:JSSIP@46.105.182.20>;tag=8g6904062688625451188m
Call-ID: 6e7046552335284334041k31672rmwp
To: <sip:JSSIP@46.105.182.20>;tag=121128652137593
Contact: <sip:JSSIP@192.168.55.101:14292>;expires=60
Expires: 60
Content-Length: 0

 [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:783] EVENT,existing ep found for message [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:783] EVENT,cseq set1 to 10124 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:783] EVENT,set totag 1 to: 121128652137593 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:783] EVENT,reg state change from Not initialized to Success [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:783] EVENT,reg state changed from [working unknown] to [yes] (Currently registered) {50} [5930]
[2020.04.06 12:11:01:783] EVENT,authenticated successfully 1 2 [ep: 0 6e7046552335284334041k31672rmwp Registering 39275] {50} [5930]
[2020.04.06 12:11:01:783] EVENT,Authenticated successfully.
[2020.04.06 12:11:01:804] EVENT,NOTIFICATION_XRSS,STATUS,-1,Calling... {34} [5930]
[2020.04.06 12:11:01:816] EVENT,exec command 27 line: 1 params:    elapsed 32 [mt: 39275] {45} [5930]
[2020.04.06 12:11:01:816] EVENT,NOTIFICATION_XRSS,STATUS,0,Registered,48795747847,JSSIP,1,48795747847,[6e7046552335284334041k31672rmwp],1,2,0,0,0,0,0, {45} [5930]
[2020.04.06 12:11:01:816] EVENT,STATUS,0,Registered,48795747847,JSSIP,1,48795747847,[6e7046552335284334041k31672rmwp],1,2,0,0,0,0,0, [mt: 39275] {45} [5930]
[2020.04.06 12:11:01:953] EVENT,udp packet 7 received to signaling port 14292 from 46.105.182.20:5060. length is 361 [udp localport: 14292 since: 0 ok] {50} [5930]
[2020.04.06 12:11:01:953] REC,46.105.182.20:5060 on port 14292
SIP/2.0 183 Session Progress
CSeq: 5045 INVITE
Via: SIP/2.0/UDP 192.168.55.101:14292;rport;branch=z9hG4bK-9p2366714832074395730r
From: <sip:JSSIP@46.105.182.20>;tag=4g6500550745609622873m
Call-ID: 2e4090734926833456183k31671rmwp
To: <sip:48795747847@46.105.182.20>;tag=121128652137765
Contact: <sip:46.105.182.20:5060;transport=udp>
Content-Length: 0

 [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:953] EVENT,existing ep found for message [mt: 39275] {50} [5930]
[2020.04.06 12:11:01:953] EVENT,cseq set1 to 5045 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:953] EVENT,set totag 1 to: 121128652137765 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:955] EVENT,def ring or sp handler with no sdp 2 1 [ep: 1 2e4090734926833456183k31671rmwp Calling 39275] {50} [5930]
[2020.04.06 12:11:01:955] EVENT,switching state from InProgress to Ringing from 6872 [ep: 1 2e4090734926833456183k31671rmwp Ringing 39275] {50} [5930]
[2020.04.06 12:11:01:955] EVENT,set deleteat 444 to 120000 [ep: 1 2e4090734926833456183k31671rmwp Ringing 39275] {50} [5930]
[2020.04.06 12:11:01:955] EVENT,will play ringtone out [ep: 1 2e4090734926833456183k31671rmwp Ringing 39275] {50} [5930]
[2020.04.06 12:11:01:969] EVENT,NOTIFICATION_XRSS,STATUS,1,Ringing,48795747847,JSSIP,1,48795747847,[2e4090734926833456183k31671rmwp],1,2,1,0,0,0,0,,0,0,0,100, {45} [5930]
